osm_element,osm_id,building,area_m2,lat,lon,shadow_mass,levels,height_source,osm_url
way,1381418247,yes,16582.0,51.118184,71.469039,128.8,,manual,https://www.openstreetmap.org/way/1381418247
way,1547179243,construction,2653.0,51.137198,71.361999,128.8,,manual,https://www.openstreetmap.org/way/1547179243
way,1479984348,construction,2650.0,51.079831,71.433344,128.7,,manual,https://www.openstreetmap.org/way/1479984348
way,915690898,retail,4124.0,51.11844,71.416192,128.4,,manual,https://www.openstreetmap.org/way/915690898
way,30637425,government,814.0,51.18335,71.416003,128.4,,manual,https://www.openstreetmap.org/way/30637425
way,693674915,commercial,1826.0,51.091359,71.426585,128.2,,manual,https://www.openstreetmap.org/way/693674915
way,1546900034,construction,2622.0,51.060687,71.391185,128.0,,manual,https://www.openstreetmap.org/way/1546900034
way,243301736,office,653.0,51.13609,71.431448,127.8,,manual,https://www.openstreetmap.org/way/243301736
way,1287990495,construction,2608.0,51.125833,71.421153,127.7,,manual,https://www.openstreetmap.org/way/1287990495
way,1479585654,construction,2595.0,51.126896,71.368629,127.4,,manual,https://www.openstreetmap.org/way/1479585654
way,258536513,yes,16184.0,51.192598,71.478545,127.2,,manual,https://www.openstreetmap.org/way/258536513
way,566005459,residential,133.0,51.18252,71.373762,127.1,,manual,https://www.openstreetmap.org/way/566005459
way,166500593,airport_terminal,15665.0,51.026984,71.460616,125.2,,manual,https://www.openstreetmap.org/way/166500593
way,1479592245,construction,2455.0,51.130863,71.362322,123.9,,manual,https://www.openstreetmap.org/way/1479592245
way,921923801,yes,15332.0,51.169391,71.499816,123.8,,manual,https://www.openstreetmap.org/way/921923801
way,158630887,apartments,189.0,51.160953,71.425177,123.8,,manual,https://www.openstreetmap.org/way/158630887
way,917348941,government,755.0,51.127421,71.476064,123.6,,manual,https://www.openstreetmap.org/way/917348941
way,30659019,apartments,188.0,51.194463,71.399483,123.5,,manual,https://www.openstreetmap.org/way/30659019
way,1479585655,construction,2442.0,51.127255,71.370264,123.5,,manual,https://www.openstreetmap.org/way/1479585655
way,1337015105,construction,2435.0,51.037244,71.46316,123.4,,manual,https://www.openstreetmap.org/way/1337015105
way,486561790,commercial,1681.0,51.12119,71.428602,123.0,,manual,https://www.openstreetmap.org/way/486561790
way,1424189334,construction,2417.0,51.121237,71.382309,122.9,,manual,https://www.openstreetmap.org/way/1424189334
way,1443454473,construction,2403.0,51.08162,71.493894,122.6,,manual,https://www.openstreetmap.org/way/1443454473
way,1431634816,construction,2393.0,51.073426,71.395295,122.3,,manual,https://www.openstreetmap.org/way/1431634816
way,1546900033,construction,2393.0,51.060698,71.390632,122.3,,manual,https://www.openstreetmap.org/way/1546900033
way,701741523,hangar,926.0,51.046455,71.445069,121.7,,manual,https://www.openstreetmap.org/way/701741523
way,425276280,office,592.0,51.115244,71.414627,121.6,,manual,https://www.openstreetmap.org/way/425276280
way,566005466,residential,122.0,51.183829,71.36642,121.4,,manual,https://www.openstreetmap.org/way/566005466
way,1433402651,construction,2351.0,51.142433,71.384332,121.2,,manual,https://www.openstreetmap.org/way/1433402651
way,566005460,residential,121.0,51.183664,71.370071,121.0,,manual,https://www.openstreetmap.org/way/566005460
way,1479984362,construction,2341.0,51.067834,71.424872,120.9,,manual,https://www.openstreetmap.org/way/1479984362
way,965416856,residential,120.0,51.081598,71.395724,120.7,,manual,https://www.openstreetmap.org/way/965416856
way,915690899,construction,2328.0,51.118883,71.416366,120.6,,manual,https://www.openstreetmap.org/way/915690899
way,506219808,yes,14484.0,51.173699,71.526236,120.3,,manual,https://www.openstreetmap.org/way/506219808
way,1373679757,construction,2316.0,51.073902,71.425605,120.3,,manual,https://www.openstreetmap.org/way/1373679757
way,1424200264,construction,2313.0,51.119516,71.360672,120.2,,manual,https://www.openstreetmap.org/way/1424200264
way,1547019953,construction,2312.0,51.113995,71.55222,120.2,,manual,https://www.openstreetmap.org/way/1547019953
way,1547019956,construction,2312.0,51.113741,71.553794,120.2,,manual,https://www.openstreetmap.org/way/1547019956
way,1103224585,construction,2312.0,51.086363,71.422467,120.2,,manual,https://www.openstreetmap.org/way/1103224585
way,243299288,industrial,14206.0,51.21568,71.350165,119.2,,manual,https://www.openstreetmap.org/way/243299288
way,1105250606,construction,2251.0,51.174915,71.367075,118.6,,manual,https://www.openstreetmap.org/way/1105250606
way,566005464,residential,116.0,51.184564,71.366575,118.5,,manual,https://www.openstreetmap.org/way/566005464
way,727378020,hangar,877.0,51.224665,71.391945,118.4,,manual,https://www.openstreetmap.org/way/727378020
way,1105250607,construction,2241.0,51.174433,71.365781,118.4,,manual,https://www.openstreetmap.org/way/1105250607
way,258536377,yes,13999.0,51.188583,71.489993,118.3,,manual,https://www.openstreetmap.org/way/258536377
way,1424200261,construction,2239.0,51.122027,71.361496,118.3,,manual,https://www.openstreetmap.org/way/1424200261
way,51405918,yes,13993.0,51.16898,71.467291,118.3,,manual,https://www.openstreetmap.org/way/51405918
way,1431748344,construction,2212.0,51.154658,71.363417,117.6,,manual,https://www.openstreetmap.org/way/1431748344
way,1547019970,construction,2204.0,51.130205,71.543501,117.4,,manual,https://www.openstreetmap.org/way/1547019970
way,1547172049,construction,2188.0,51.120934,71.373616,116.9,,manual,https://www.openstreetmap.org/way/1547172049
way,917478479,civic,13657.0,51.13546,71.410659,116.9,,manual,https://www.openstreetmap.org/way/917478479
way,701741520,hangar,851.0,51.046035,71.444415,116.7,,manual,https://www.openstreetmap.org/way/701741520
way,1424189335,construction,2152.0,51.120612,71.382138,116.0,,manual,https://www.openstreetmap.org/way/1424189335
way,701741517,hangar,840.0,51.045629,71.443759,116.0,,manual,https://www.openstreetmap.org/way/701741517
way,1546902183,construction,2148.0,51.080764,71.436136,115.9,,manual,https://www.openstreetmap.org/way/1546902183
way,1458289099,construction,2147.0,51.116974,71.509828,115.8,,manual,https://www.openstreetmap.org/way/1458289099
way,1096313739,construction,2147.0,51.119423,71.39674,115.8,,manual,https://www.openstreetmap.org/way/1096313739
way,1100946233,construction,2147.0,51.100166,71.434383,115.8,,manual,https://www.openstreetmap.org/way/1100946233
way,701741519,hangar,838.0,51.045895,71.444184,115.8,,manual,https://www.openstreetmap.org/way/701741519
way,1531630233,construction,2144.0,51.122526,71.257223,115.8,,manual,https://www.openstreetmap.org/way/1531630233
way,701741518,hangar,835.0,51.04576,71.443967,115.6,,manual,https://www.openstreetmap.org/way/701741518
way,241130687,construction,2133.0,51.176325,71.406841,115.5,,manual,https://www.openstreetmap.org/way/241130687
way,1113747485,construction,2130.0,51.113725,71.465616,115.4,,manual,https://www.openstreetmap.org/way/1113747485
way,1459987177,yes,13306.0,51.133184,71.598449,115.4,,manual,https://www.openstreetmap.org/way/1459987177
way,1551295028,construction,2129.0,51.137619,71.37494,115.3,,manual,https://www.openstreetmap.org/way/1551295028
relation,8466825,yes,13271.0,51.128426,71.435346,115.2,,manual,https://www.openstreetmap.org/relation/8466825
way,1431748346,construction,2123.0,51.154943,71.364478,115.2,,manual,https://www.openstreetmap.org/way/1431748346
way,1424107150,construction,2119.0,51.100648,71.444707,115.1,,manual,https://www.openstreetmap.org/way/1424107150
way,1425752337,construction,2117.0,51.135436,71.394634,115.0,,manual,https://www.openstreetmap.org/way/1425752337
way,454602482,industrial,13207.0,51.189331,71.317058,114.9,,manual,https://www.openstreetmap.org/way/454602482
way,921923775,yes,13152.0,51.157599,71.532507,114.7,,manual,https://www.openstreetmap.org/way/921923775
way,240316532,construction,2100.0,51.169827,71.449598,114.6,,manual,https://www.openstreetmap.org/way/240316532
way,701741521,hangar,818.0,51.046178,71.444643,114.4,,manual,https://www.openstreetmap.org/way/701741521
way,701741522,hangar,812.0,51.046319,71.444864,114.0,,manual,https://www.openstreetmap.org/way/701741522
way,258628222,yes,12989.0,51.190447,71.505729,114.0,,manual,https://www.openstreetmap.org/way/258628222
way,1424189347,construction,2072.0,51.119222,71.379317,113.8,,manual,https://www.openstreetmap.org/way/1424189347
way,1424189352,construction,2072.0,51.120846,71.379903,113.8,,manual,https://www.openstreetmap.org/way/1424189352
way,1424189344,construction,2071.0,51.118935,71.381573,113.8,,manual,https://www.openstreetmap.org/way/1424189344
way,566005462,residential,107.0,51.185642,71.367579,113.7,,manual,https://www.openstreetmap.org/way/566005462
way,1460537088,civic,12777.0,51.122748,71.441967,113.0,,manual,https://www.openstreetmap.org/way/1460537088
way,1430333629,construction,2038.0,51.135294,71.47181,112.9,,manual,https://www.openstreetmap.org/way/1430333629
way,257962277,residential,105.0,51.178086,71.366205,112.8,,manual,https://www.openstreetmap.org/way/257962277
way,701741516,hangar,796.0,51.045506,71.443539,112.8,,manual,https://www.openstreetmap.org/way/701741516
way,1424200266,construction,2034.0,51.127248,71.357706,112.8,,manual,https://www.openstreetmap.org/way/1424200266
way,1431748351,construction,2034.0,51.165271,71.388624,112.8,,manual,https://www.openstreetmap.org/way/1431748351
way,577081148,yes,12685.0,51.159458,71.403233,112.6,,manual,https://www.openstreetmap.org/way/577081148
way,1431748341,construction,2025.0,51.160843,71.371227,112.5,,manual,https://www.openstreetmap.org/way/1431748341
way,216575957,yes,12640.0,51.192167,71.44087,112.4,,manual,https://www.openstreetmap.org/way/216575957
way,1431748348,construction,2020.0,51.170001,71.377491,112.4,,manual,https://www.openstreetmap.org/way/1431748348
way,1431748347,construction,2020.0,51.169404,71.37732,112.4,,manual,https://www.openstreetmap.org/way/1431748347
way,1425752346,construction,2018.0,51.134085,71.388479,112.3,,manual,https://www.openstreetmap.org/way/1425752346
way,1301973767,construction,2018.0,51.132041,71.417466,112.3,,manual,https://www.openstreetmap.org/way/1301973767
way,1551508781,construction,2016.0,51.100547,71.442032,112.2,,manual,https://www.openstreetmap.org/way/1551508781
way,1113747480,construction,2007.0,51.112347,71.465067,112.0,,manual,https://www.openstreetmap.org/way/1113747480
way,313689004,university,501.0,51.186696,71.412075,112.0,,manual,https://www.openstreetmap.org/way/313689004
way,1547179247,construction,2000.0,51.142299,71.360363,111.8,,manual,https://www.openstreetmap.org/way/1547179247
way,963855443,yes,12487.0,51.114744,71.442118,111.7,,manual,https://www.openstreetmap.org/way/963855443
way,1478769299,construction,1996.0,51.098492,71.380432,111.7,,manual,https://www.openstreetmap.org/way/1478769299
way,1425748336,construction,1984.0,51.134605,71.400262,111.4,,manual,https://www.openstreetmap.org/way/1425748336
way,1424189343,construction,1957.0,51.119588,71.381808,110.6,,manual,https://www.openstreetmap.org/way/1424189343
way,1424189348,construction,1957.0,51.119878,71.379529,110.6,,manual,https://www.openstreetmap.org/way/1424189348
way,1424189351,construction,1957.0,51.121572,71.380167,110.6,,manual,https://www.openstreetmap.org/way/1424189351
way,727378016,hangar,764.0,51.228536,71.399452,110.6,,manual,https://www.openstreetmap.org/way/727378016
way,216575995,industrial,12219.0,51.20092,71.443439,110.5,,manual,https://www.openstreetmap.org/way/216575995
way,1505049427,construction,1952.0,51.127154,71.358763,110.5,,manual,https://www.openstreetmap.org/way/1505049427
way,1547179254,construction,1944.0,51.145851,71.364824,110.2,,manual,https://www.openstreetmap.org/way/1547179254
way,1479491290,construction,1941.0,51.123377,71.360289,110.1,,manual,https://www.openstreetmap.org/way/1479491290
way,1425748345,construction,1937.0,51.137707,71.392528,110.0,,manual,https://www.openstreetmap.org/way/1425748345
way,1431546747,construction,1925.0,51.168185,71.37372,109.7,,manual,https://www.openstreetmap.org/way/1431546747
way,1094119005,office,481.0,51.176703,71.427392,109.7,,manual,https://www.openstreetmap.org/way/1094119005
way,1479488240,construction,1919.0,51.099536,71.391342,109.5,,manual,https://www.openstreetmap.org/way/1479488240
way,258628268,yes,11986.0,51.186356,71.515146,109.5,,manual,https://www.openstreetmap.org/way/258628268
way,727378019,hangar,747.0,51.224735,71.394653,109.3,,manual,https://www.openstreetmap.org/way/727378019
way,1179763048,residential,99.0,51.111026,71.647165,109.3,,manual,https://www.openstreetmap.org/way/1179763048
way,1430229098,construction,1910.0,51.114529,71.478637,109.2,,manual,https://www.openstreetmap.org/way/1430229098
way,1430229099,construction,1910.0,51.114296,71.480488,109.2,,manual,https://www.openstreetmap.org/way/1430229099
way,243183928,kindergarten,2951.0,51.145121,71.402392,108.6,,manual,https://www.openstreetmap.org/way/243183928
way,917251135,retail,2934.0,51.126869,71.399492,108.3,,manual,https://www.openstreetmap.org/way/917251135
way,1103224584,construction,1872.0,51.08766,71.422992,108.2,,manual,https://www.openstreetmap.org/way/1103224584
way,426105079,yes,11686.0,51.165809,71.538714,108.1,,manual,https://www.openstreetmap.org/way/426105079
way,1373679760,construction,1862.0,51.074117,71.424541,107.9,,manual,https://www.openstreetmap.org/way/1373679760
way,1337323101,retail,2893.0,51.165192,71.429629,107.6,,manual,https://www.openstreetmap.org/way/1337323101
way,1479491289,construction,1850.0,51.123985,71.361305,107.5,,manual,https://www.openstreetmap.org/way/1479491289
way,1479984374,construction,1841.0,51.143594,71.372544,107.3,,manual,https://www.openstreetmap.org/way/1479984374
way,1546911808,construction,1839.0,51.063449,71.422254,107.2,,manual,https://www.openstreetmap.org/way/1546911808
way,1431630877,construction,1835.0,51.155203,71.370388,107.1,,manual,https://www.openstreetmap.org/way/1431630877
way,1471583022,construction,1829.0,51.102809,71.443577,106.9,,manual,https://www.openstreetmap.org/way/1471583022
way,1471583023,construction,1829.0,51.101888,71.443305,106.9,,manual,https://www.openstreetmap.org/way/1471583023
way,1471583024,construction,1829.0,51.103354,71.444473,106.9,,manual,https://www.openstreetmap.org/way/1471583024
way,1430317357,construction,1828.0,51.125247,71.411861,106.9,,manual,https://www.openstreetmap.org/way/1430317357
way,1424659302,construction,1826.0,51.129564,71.463825,106.8,,manual,https://www.openstreetmap.org/way/1424659302
way,1546911807,construction,1817.0,51.062711,71.422978,106.6,,manual,https://www.openstreetmap.org/way/1546911807
way,1117038178,yes,11309.0,51.136268,71.570506,106.3,,manual,https://www.openstreetmap.org/way/1117038178
way,1522475773,yes,11229.0,51.164436,71.523669,106.0,,manual,https://www.openstreetmap.org/way/1522475773
way,1546918598,construction,1795.0,51.09886,71.508637,105.9,,manual,https://www.openstreetmap.org/way/1546918598
way,1425748344,construction,1794.0,51.137931,71.390859,105.9,,manual,https://www.openstreetmap.org/way/1425748344
way,30637433,apartments,138.0,51.18399,71.419294,105.9,,manual,https://www.openstreetmap.org/way/30637433
way,1430333631,construction,1787.0,51.114358,71.46026,105.7,,manual,https://www.openstreetmap.org/way/1430333631
way,1547024756,construction,1783.0,51.12092,71.362323,105.6,,manual,https://www.openstreetmap.org/way/1547024756
way,1547024203,construction,1782.0,51.109149,71.366911,105.5,,manual,https://www.openstreetmap.org/way/1547024203
